"81","Laura Elena Chiorean","Ministerul Afacerilor Externe","Secretar general","https://www.mae.ro/node/48661",,NULL,,,"Laura Elena Chiorean a fost numită în funcția de secretar general al Ministerului Afacerilor Externe la 8 martie 2019
Experienţa profesională	 
1997-2019

Avocat stagiar/Avocat coordonator în cadrul Societății Civile de Avocați „Laura Elena Chiorean & Asociații”

2019

Funcționar public (Consilier superior) în cadrul Ministerului Agriculturii și Dezvoltării Rurale - Autoritatea Competentă pentru Acreditarea Agențiilor de Plăți și a Organismului  Coordonator

2004-2012

Practician în insolvență - în cadrul Cabinetului individual de insolvență „Laura Elena Pop” (Chiorean)

2005-2019

Mediator în cadrul Biroului de Mediator „Laura Elena Pop” (Chiorean)

2012-2019

Formator/Formator debutant în mediere

2010-2012

Cadru didactic asociat, Universitatea “Babeș-Bolyai”, Cluj-Napoca - Facultatea de Istorie și Filosofie (titular curs și seminar disciplinele ”Medierea internațională” și ”Drept comunitar și drepturile omului”)

2009

Subsecretar de Stat – Guvernul României, Departamentul pentru Afaceri Europene

2009, 2016-2019

Consilier județean, Președintele Comisiei Juridice din cadrul Consiliului Județean Cluj

Tipul activităţii sau sectorul de activitate

Funcționar public, Avocatură, Insolvență, Mediere, Formare profesională

Educaţie şi formare

 

2006-2011

Doctor în Relații Internaționale și Studii Europene, Facultatea de Istorie și Filozofie, Universitatea “Babeș-Bolyai”, Cluj-Napoca

2005-2006

Master în Managementul Relațiilor Internaționale și Afacerilor Comunitare, Facultatea de Istorie și Filozofie, Universitatea “Babeș-Bolyai”, Cluj-Napoca

1993-1997

Facultatea de Drept, Universitatea “ Babeș-Bolyai”, Cluj-Napoca

1994-1998

Facultatea de Studii Europene, Universitatea “Babeș-Bolyai”, Cluj-Napoca

2012

Program de inițiere/perfecționare specializare pentru formator în mediere

Disciplinele principale studiate / competenţe profesionale dobândite

Drept, studii europene, relații internaționale și studii europene

Bune competențe de comunicare, capacitatea de a soluționa probleme, flexibilitate, spirit de echipă, dobândite prin experiență profesională (avocat, funcționar public, practician în insolvență, mediator, formator în mediere, cadru didactic asociat), dar și prin experiență politică și administrativă

Aptitudini şi competenţe personale	
Capacitatea de a gestiona pro-activ și responsabil diferite situații limită, precum și capacitatea de a soluționa problemele într-un timp limitat, abilitați dobândite prin experiența profesională, politică și administrativă 

Limba maternă	 Română
Limbi străine:
Autoevaluare	Înţelegere  	Vorbire	Scriere
Ascultare	Citire	Participare la conversaţie	Discurs oral	Exprimare scrisă
Limba Engleză	Avansat	Avansat	Avansat	Avansat	Avansat
Limba Franceză	Avansat	Avansat	Avansat	Avansat	Avansat
 

(Certificate lingvistice/Cursuri de pregătire organizate de Catedra de limbi moderne aplicate-UBB Cluj, Toefl, de Centrul Cultural Francez  - DELF I și DELF II (limbaj juridic specializat în limba franceză).
Competenţe şi abilităţi sociale	
Membru fondator (2005) și vicepreședinte (2011) al Uniunii Centrelor de Mediere  din România (UCMR);

Membru fondator (2005) și vicepreședinte al Centrului de Mediere Cluj (2013);

Membru al Uniunii Internaționale a Avocaților (UIA), membru și speaker în cadrul World Forum of Mediation Centres (2007-2019);

Membru al Uniunii Avocaților din România și al Baroului de Avocați Cluj (1997-2019); 

Membru al Uniunii Naționale a Practicienilor în Insolvență – UNPIR (2004-2019);

Membru fondator al Asociației Umanitare “RITA 21”, asociație înființată în scopul promovării, protejării și reprezentării drepturilor și intereselor legitime ale persoanelor suferinde de sindromul DOWN (2006);

Membru fondator al Asociației pentru Consilierea, Informarea și Sprijinul Femeilor “ACIFEM” Cluj (2011);

Membru fondator și președinte al Institutului de Mediere, Negociere și Arbitraj (2014-2019)

Vicepreședinte al Corpului Profesional al Mediatorilor din județul Cluj (2015-2019)

Vicepreședinte al Crucii Roșii Române – Filiala Cluj (2007-2015);

Vicepreședinte al Societății Naționale de Cruce Roșie din România (2015-2019)

Competențe și aptitudini organizatorice	
Participarea la cursuri, seminarii și concursuri în țară și în străinătate, pe teme juridice și politice, în special în domeniul dreptului comunitar, integrării europene, începând din anul 1995 (spre exemplu: seminarul „The Common Foreign and Security Policy of the European Union”, seminarul Maastricht II on „Enlarging and/or Deepening the European Union. The case of the East and Central European Applicants”, Universitatea din Munster, Germania -1996)

Certificat de merit la concursul de drept comunitar „Central Eastern European Moot Court Competition”, British Center for English and European Legal Studies, the Court of Justice of the European Communities and the University of Cambridge (1996).

Participarea activă la conferințe naționale și internaționale (spre exemplu: participarea directă, inclusiv în calitate de speaker la UIA - „Mediation Forum”, participarea directă la organizarea unor conferințe pe tema medierii (2014-2018), în calitate de organizator, mediator, speaker, membru fondator și coordonator al Institutului de Mediere, Negociere și Arbitraj)

Participarea directă la organizarea si coordonarea a numeroase acțiuni umanitare, profesionale și sociale în cadrul Centrului de Mediere Cluj, al Uniunii Centrelor de Mediere din România, al Baroului Cluj, al Societății Naționale de Cruce Roșie din Romania.

Permis conducere

Categoria B","2019-08-31 21:29:47"
"82","Nicolae HURDUC","Ministerul Cercetării şi Inovării","Ministru","http://www.research.gov.ro/ro/articol/1970/minister-echipa-de-conducere",,"http://www.research.gov.ro/uploads/minister/echipa-de-conducere/cv-nicolae-hurduc-v2.pdf",,,NULL,"2019-08-31 21:31:50"
"83","Silviu Dănuți MĂCUȚĂ","Ministerul Cercetării şi Inovării","Secretar de Stat","http://www.research.gov.ro/ro/articol/1970/minister-echipa-de-conducere",,"http://www.research.gov.ro/uploads/minister/echipa-de-conducere/cv-silviu-macuta-2019.pdf",,,NULL,"2019-08-31 21:32:16"
"84","Dan POPESCU","Ministerul Cercetării şi Inovării","Secretar General","http://www.research.gov.ro/ro/articol/1970/minister-echipa-de-conducere",,"http://www.research.gov.ro/uploads/minister/echipa-de-conducere/cv-dan-popescu.pdf",,,NULL,"2019-08-31 21:32:49"
"85","Daniel IONESCU","Ministerul Cercetării şi Inovării","Secretar General Adjunct","http://www.research.gov.ro/ro/articol/1970/minister-echipa-de-conducere",,"http://www.research.gov.ro/uploads/minister/echipa-de-conducere/cv-daniel-ionescu.pdf",,,NULL,"2019-08-31 21:33:13"
"86","Mircea POPA","Ministerul Cercetării şi Inovării","Secretar General Adjunct","http://www.research.gov.ro/ro/articol/1970/minister-echipa-de-conducere",,NULL,,,NULL,"2019-08-31 21:33:47"
"87","Alexandru PETRESCU","Ministerul Comunicaţiilor şi Societăţii Informaţionale","Ministru","https://www.comunicatii.gov.ro/conducere-ministru/",,"https://www.comunicatii.gov.ro/wp-content/uploads/2019/02/CV-european-ro-Alexandru-Petrescu-Ministru-MCSI-noiembrie-2018.doc",,,NULL,"2019-08-31 21:36:34"
"88","Daniel SAVU","Ministerul Comunicaţiilor şi Societăţii Informaţionale","secretar de stat","https://www.comunicatii.gov.ro/daniel-savu/",,"https://www.comunicatii.gov.ro/wp-content/uploads/2019/05/CV-Daniel-Savu-site-MCSI.pdf",,,NULL,"2019-08-31 21:37:51"
"89","Ionuț – Valeriu ANDREI","Ministerul Comunicaţiilor şi Societăţii Informaţionale","secretar de stat","https://www.comunicatii.gov.ro/ionut-valeriu-andrei/",,"https://www.comunicatii.gov.ro/wp-content/uploads/2017/09/CV-IONUT-ANDREI-Septembrie-2017_.docx",,,NULL,"2019-08-31 21:38:14"
"90","Constantin Jenică BUCUR","Ministerul Comunicaţiilor şi Societăţii Informaţionale","secretar de stat","https://www.comunicatii.gov.ro/constantin-bucur/",,"https://www.comunicatii.gov.ro/wp-content/uploads/2019/07/scan0002.pdf",,,NULL,"2019-08-31 21:38:37"
"91","Adrian Daniel GĂVRUȚA","Ministerul Comunicaţiilor şi Societăţii Informaţionale","secretar general","https://www.comunicatii.gov.ro/adrian-gavruta/",,NULL,,,NULL,"2019-08-31 21:38:56"
"92","Vasile-Daniel SUCIU","Ministerul Dezvoltarii Regionale si Administratiei Publice","MINISTRU","https://www.mdrap.ro/ministerul/conducere",,"http://gov.ro/fisiere/ministri_fisiere/CV-Daniel-Suciu.pdf",,,NULL,"2019-08-31 21:43:28"
"93","Sirma CARAMAN","Ministerul Dezvoltarii Regionale si Administratiei Publice","Secretar de Stat","https://www.mdrap.ro/secretar-de-stat-9380",,"https://www.mdrap.ro/userfiles/cv_ss_caraman.doc",,,NULL,"2019-08-31 21:44:32"
"94","Nicolae TUDOSE","Ministerul Dezvoltarii Regionale si Administratiei Publice","SECRETAR DE STAT","https://www.mdrap.ro/ministerul/conducere",,"https://www.mdrap.ro/userfiles/CV%20%20S%20S%20%20Nicolae%20Tudose%20%20editabil%20(1).doc",,,NULL,"2019-08-31 21:45:30"
"95","Grigore GÎRJOABĂ","Ministerul Dezvoltarii Regionale si Administratiei Publice"," SECRETAR DE STAT",,,"https://www.mdrap.ro/userfiles/CV%20GRIGORE%20GIRJOABA.pdf",,,NULL,"2019-08-31 21:45:56"
"96","Virgil-Alin CHIRILĂ","Ministerul Dezvoltarii Regionale si Administratiei Publice","SECRETAR DE STAT","https://www.mdrap.ro/ministerul/conducere",,"https://www.mdrap.ro/userfiles/CV%20SS%20Alin%20Chirila%20%20editabil.doc",,,NULL,"2019-08-31 21:46:26"
"97","Adrian Ionut GÂDEA","Ministerul Dezvoltarii Regionale si Administratiei Publice","SECRETAR DE STAT","https://www.mdrap.ro/ministerul/conducere",,"https://www.mdrap.ro/userfiles/CV_gadea_adrian.doc",,,NULL,"2019-08-31 21:46:58"
"98","Ciprian Lucian ROȘCA","Ministerul Dezvoltarii Regionale si Administratiei Publice","SECRETAR DE STAT","https://www.mdrap.ro/ministerul/conducere",,"https://www.mdrap.ro/userfiles/CV%20Ciprian%20ROSCA_pentru%20site.doc",,,NULL,"2019-08-31 21:47:24"
"99","Adriana-Mihaela UDROIU","Ministerul Dezvoltarii Regionale si Administratiei Publice","SUBSECRETAR DE STAT",,,"https://www.mdrap.ro/userfiles/CV_Adriana_Udroiu.doc",,,NULL,"2019-08-31 21:47:51"
"100","Angel GHEORGHIU","Ministerul Dezvoltarii Regionale si Administratiei Publice","SUBSECRETAR DE STAT",,,"https://www.mdrap.ro/userfiles/Cv%20Angel%20Gheorghiu_2019%20Bun.pdf",,,NULL,"2019-08-31 21:48:19"
"101","Marcel-Alexandru STOICA","Ministerul Dezvoltarii Regionale si Administratiei Publice","SUBSECRETAR DE STAT","https://www.mdrap.ro/ministerul/conducere",,"https://www.mdrap.ro/userfiles/CV_Stoica%20Alexandru.doc",,,NULL,"2019-08-31 21:48:51"
"102","Ioan Cristian ȘOLOGON","Ministerul Dezvoltarii Regionale si Administratiei Publice","SUBSECRETAR DE STAT","https://www.mdrap.ro/ministerul/conducere",,NULL,,,NULL,"2019-08-31 21:49:11"
"103","Dan-Alexandru GROZA","Ministerul Dezvoltarii Regionale si Administratiei Publice","SECRETAR GENERAL","https://www.mdrap.ro/ministerul/conducere",,"https://www.mdrap.ro/secretar-general-dan-alexandru-groza",,,NULL,"2019-08-31 21:49:31"
"104","Mihaela DINCĂ ","Ministerul Dezvoltarii Regionale si Administratiei Publice","SECRETAR GENERAL ADJUNCT","https://www.mdrap.ro/ministerul/conducere",,NULL,,,NULL,"2019-08-31 21:49:58"
"105","Eugen Orlando Teodorovici  ","Ministerul Finanţelor Publice","Ministrul","http://www.mfinante.gov.ro/pagina.html?categoriebunuri=conducere&pagina=acasa&menu=Prezentare",,"http://discutii.mfinante.ro/static/10/Mfp/prezentare/CVeuroET2018_RO.pdf",,,NULL,"2019-08-31 21:56:53"
"106","Daniela Pescaru ","Ministerul Finanţelor Publice","Secretar de Stat ","http://www.mfinante.gov.ro/pagina.html?categoriebunuri=conducere&pagina=acasa&menu=Prezentare",,"http://discutii.mfinante.ro/static/10/Mfp/prezentare/CVDanielaPescaru2014.pdf",,,NULL,"2019-08-31 21:57:14"
"107","Tiberiu Valentin Mavrodin ","Ministerul Finanţelor Publice","Secretar de Stat","http://www.mfinante.gov.ro/pagina.html?categoriebunuri=conducere&pagina=acasa&menu=Prezentare",,NULL,,,NULL,"2019-08-31 21:57:30"
"108","Attila Gyorgy  ","Ministerul Finanţelor Publice","Secretar de Stat","http://www.mfinante.gov.ro/pagina.html?categoriebunuri=conducere&pagina=acasa&menu=Prezentare",,"http://discutii.mfinante.ro/static/10/Mfp/prezentare/CV_AttilaGyorgy.pdf",,,NULL,"2019-08-31 21:57:55"
"109","Elena-Oana Iacob","Ministerul Finanţelor Publice","Secretar de Stat","http://www.mfinante.gov.ro/pagina.html?categoriebunuri=conducere&pagina=acasa&menu=Prezentare",,"http://discutii.mfinante.ro/static/10/mfp/prezentare/CV_OANAIACOB.pdf",,,NULL,"2019-08-31 21:58:12"
"110","Eleodor-Mihai Mandreş  ","Ministerul Finanţelor Publice","Secretar de Stat  ","http://www.mfinante.gov.ro/pagina.html?categoriebunuri=conducere&pagina=acasa&menu=Prezentare",,NULL,,,NULL,"2019-08-31 21:58:30"
"111","Florin Horaţiu Iura","Ministerul Finanţelor Publice","Secretar de Stat ","http://www.mfinante.gov.ro/pagina.html?categoriebunuri=conducere&pagina=acasa&menu=Prezentare",,"http://discutii.mfinante.ro/static/10/Mfp/prezentare/CVEuropass20180725IuraRO.pdf",,,NULL,"2019-08-31 21:58:50"
"112","Mihai Diaconu","Ministerul Finanţelor Publice","Secretar General","http://www.mfinante.gov.ro/pagina.html?categoriebunuri=conducere&pagina=acasa&menu=Prezentare",,NULL,,,NULL,"2019-08-31 21:59:08"
"113","Claudia Florina Prisecaru","Ministerul Finanţelor Publice","Secretar General Adjunct","http://www.mfinante.gov.ro/pagina.html?categoriebunuri=conducere&pagina=acasa&menu=Prezentare",,NULL,,,NULL,"2019-08-31 21:59:23"
"114"," Mirela Călugăreanu","Ministerul Finanţelor Publice","Agenţia Naţională de Administrare Fiscală","http://www.mfinante.gov.ro/pagina.html?categoriebunuri=conducere&pagina=acasa&menu=Prezentare",,NULL,,,NULL,"2019-08-31 21:59:42"
"115","Bogdan Pușcaș","Ministerul Finanţelor Publice","Preşedinte ANAP ",,,"http://discutii.mfinante.ro/static/10/Mfp/prezentare/CVBPuscas.pdf",,,NULL,"2019-08-31 21:59:59"
"116","Sorina Pintea","Ministerul Sănătăţii","Ministru","http://www.ms.ro/conducere/",,"http://www.ms.ro/wp-content/uploads/2018/02/CV.pdf",,,NULL,"2019-08-31 22:02:18"
"117","Rodica Nassar","Ministerul Sănătăţii","Secretar de Stat",,,"http://www.ms.ro/wp-content/uploads/2019/03/cv-Nassar.pdf",,,NULL,"2019-08-31 22:02:41"
"118","Dan Dumitrescu","Ministerul Sănătăţii","Secretar de Stat",,,"http://www.ms.ro/wp-content/uploads/2019/03/CV-Dumitrescu.pdf",,,NULL,"2019-08-31 22:03:00"
"119","Cristian-Vasile Grasu","Ministerul Sănătăţii","Secretar de Stat",,,"http://www.ms.ro/wp-content/uploads/2019/03/CV-Cristian-Grasu-1.pdf",,,NULL,"2019-08-31 22:03:18"
"120","Dan Octavian Alexandrescu","Ministerul Sănătăţii","Secretar de Stat ",,,"http://www.ms.ro/wp-content/uploads/2019/03/CV-Dan-Octavian-Alexandrescu.pdf",,,NULL,"2019-08-31 22:03:36"
"121","Tiberius-Marius Brădățan","Ministerul Sănătăţii","Secretar de Stat",,,"http://www.ms.ro/wp-content/uploads/2019/03/CV-Tiberius-Br%C4%83d%C4%83%C8%9Ban-1.pdf",,,NULL,"2019-08-31 22:03:58"
"122","Ana-Maria Ciobanu","Ministerul Sănătăţii","Secretar General",,,"http://www.ms.ro/wp-content/uploads/2019/03/CV-Ana-Maria-Ciobanu1.pdf",,,NULL,"2019-08-31 22:04:19"
"123","Adela Petrinia Neagoe","Ministerul Sănătăţii","Secretar General Adjunct","http://www.ms.ro/conducere/",,NULL,,,NULL,"2019-08-31 22:04:40"
"124","Danuț Cristian Popa","Ministerul Sănătăţii","Secretar General Adjunct",,,"http://www.ms.ro/wp-content/uploads/2019/03/cv-popa.pdf",,,NULL,"2019-08-31 22:05:01"
"125","Marius-Constantin BUDĂI","Ministerul Muncii","MINISTRUL",,,"http://gov.ro/fisiere/ministri_fisiere/CV_-_BUDAI_Marius_Constantin.pdf",,,NULL,"2019-08-31 22:06:26"
"126","Adrian Marius RÎNDUNICĂ","Ministerul Muncii","SECRETAR DE STAT","http://www.mmuncii.ro/j33/index.php/ro/minister-2019/conducere",,"http://www.mmuncii.ro/j33/images/Documente/MMJS/Minister/CV-Europass-20171026_Rindunica-RO.pdf",,,NULL,"2019-08-31 22:06:54"
"127","Elena SOLOMONESC","Ministerul Muncii","SECRETAR DE STAT",,,"http://www.mmuncii.ro/j33/images/Documente/MMJS/Minister/2018_CV-SS_ElenaSolomonesc.pdf",,,NULL,"2019-08-31 22:07:15"
"128","Cătălin - Marian TUTILESCU","Ministerul Muncii","SECRETAR DE STAT","http://www.mmuncii.ro/j33/index.php/ro/minister-2019/conducere",,"http://www.mmuncii.ro/j33/images/Documente/MMJS/Minister/CV-CatalinMarian-ro-20190820.pdf",,,NULL,"2019-08-31 22:07:52"
"129","Dragoș Ionuț BĂNESCU","Ministerul Muncii","SECRETAR GENERAL",,,NULL,,,NULL,"2019-08-31 22:08:08"
"130","Daniela MOROȘANU","Ministerul Muncii","SECRETAR GENERAL ADJUNCT",,,NULL,,,NULL,"2019-08-31 22:08:22"
"131","Gabriela Andreea NICA","Ministerul Muncii","SECRETAR GENERAL ADJUNCT",,,NULL,,,NULL,"2019-08-31 22:08:34"
"132","Ștefan – Radu OPREA","Ministerul pentru Mediul de Afaceri","Ministru","http://www.imm.gov.ro/ministru/",,"http://imm.gov.ro/wp-content/uploads/2018/10/ecv_SRO_ro.pdf",,,NULL,"2019-08-31 22:14:16"
"133","Paula-Marinela PÎRVĂNESCU","Ministerul pentru Mediul de Afaceri","Secretar de Stat","http://www.imm.gov.ro/secretari-de-stat/",,"http://imm.gov.ro/wp-content/uploads/2018/10/aCV-SS-Pirvanescu-Paula.pdf",,,NULL,"2019-08-31 22:14:53"
"134","Gabriela Mihaela VOICILĂ","Ministerul pentru Mediul de Afaceri","Secretar de Stat","http://www.imm.gov.ro/secretari-de-stat/",,"http://www.imm.gov.ro/adaugare_fisiere_imm/2018/04/CV-SdS-Gabriela-Voicila.pdf",,,NULL,"2019-08-31 22:15:31"
"135","Sorin-Valeriu NAȘ","Ministerul pentru Mediul de Afaceri","Secretar de Stat","http://www.imm.gov.ro/secretari-de-stat/",,"http://imm.gov.ro/wp-content/uploads/2018/10/CV-NasSorinValeriu-2018.pdf",,,NULL,"2019-08-31 22:15:49"
"136","Doru Eduard CLĂBESCU","Ministerul pentru Mediul de Afaceri","SECRETAR GENERAL",,,NULL,,,NULL,"2019-08-31 22:16:15"
"137","Adrian – Silviu ANCUȚA","Ministerul pentru Mediul de Afaceri","SECRETAR GENERAL ADJUNCT",,,"http://www.imm.gov.ro/adaugare_fisiere_imm/2019/05/CV-Europass-20190524-Ancuta-RO.pdf",,,NULL,"2019-08-31 22:16:27"
"138","Mustafa Levent ACCOIUM","Ministerul pentru Mediul de Afaceri","SECRETAR GENERAL ADJUNCT",,,NULL,,,NULL,"2019-08-31 22:16:48"
"139","Dna. Roxana Mînzatu","Ministerul Fondurilor Europene
","Ministru","http://mfe.gov.ro/minister/conducere/",,"http://mfe.gov.ro/wp-content/uploads/2019/08/fd81e355ea03735d82f0a315ba73c635.pdf","http://gov.ro/fisiere/ministri_fisiere/CV_-_Roxana_M%C3%AEnzatu.pdf",,NULL,"2019-08-31 22:19:14"
"140","Dna. Mihaela Virginia Toader","Ministerul Fondurilor Europene","secretar de stat",,,"http://mfe.gov.ro/wp-content/uploads/2018/07/28b7ea86019f50bb78d444a9401d7e25.pdf",,,NULL,"2019-08-31 22:19:38"
"141","Dna. Ana Maria Bușoniu","Ministerul Fondurilor Europene","secretar de stat","http://mfe.gov.ro/minister/conducere/",,NULL,,,NULL,"2019-08-31 22:20:14"
"142","Dl. Cezar Caleap","Ministerul Fondurilor Europene","secretar de stat","http://mfe.gov.ro/minister/conducere/",,"http://mfe.gov.ro/wp-content/uploads/2019/06/1bbf23c435d163988750b8fbf60adf6b.pdf",,,NULL,"2019-08-31 22:20:36"
"143","Dl. Cătălin Gheran","Ministerul Fondurilor Europene","secretar general","http://mfe.gov.ro/minister/conducere/",,NULL,,,NULL,"2019-08-31 22:21:01"
"144","Dna. Mariana Cristea","Ministerul Fondurilor Europene","secretar general adjunct","http://mfe.gov.ro/minister/conducere/",,NULL,,,NULL,"2019-08-31 22:21:21"
"151","Graţiela Leocadia GAVRILESCU","Ministerul Mediului","Ministrul Mediulu","http://www.mmediu.ro/categorie/conducere/63",,"http://www.mmediu.ro/img/member/curriculum_vitae/26/gratiela-leocadia-gavrilescu-590895d1c5acf.pdf",,,NULL,"2019-08-31 22:28:19"
"152","Teodor DULCEAȚA ","Ministerul Mediului","Secretar General","http://www.mmediu.ro/categorie/conducere/63",,"http://www.mmediu.ro/img/member/curriculum_vitae/686/teodor-dulceata-59e7177beb1e3.pdf",,,NULL,"2019-08-31 22:28:45"
"153","Bogdan Cristian NICA","Ministerul Mediului"," Secretar General Adjunct","http://www.mmediu.ro/categorie/conducere/63",,"http://www.mmediu.ro/app/webroot/uploads/files/CV-Europass-20190307-Nica-RO.pdf",,,NULL,"2019-08-31 22:29:04"
"154","Iulian Octavian STANA  ","Ministerul Mediului","Secretar de Stat",,,"http://www.mmediu.ro/app/webroot/uploads/files/CV%20IULIAN%20STANA%20-%20%20SS%20-%2019iun%20-%20fara%20semnatura2019.pdf",,,NULL,"2019-08-31 22:29:26"
"155","Eugen Constantin URICEC       ","Ministerul Mediului","Secretar de Stat",,,"http://www.mmediu.ro/img/member/curriculum_vitae/962/eugen-constantin-uricec-59ce70e2ee9c1.pdf",,,NULL,"2019-08-31 22:29:45"
"156"," Ion CÎMPEANU","Ministerul Mediului","Secretar de Stat",,,"http://www.mmediu.ro/img/member/curriculum_vitae/888/ion-cimpeanu-5b2a18439e1df.pdf",,,NULL,"2019-08-31 22:30:02"
"157","Ana BIRCHALL","Ministerul Justitiei ","Ministru","http://www.just.ro/conducere/",,"http://www.just.ro/wp-content/uploads/2017/03/CV_A_Birchall_august_2019.pdf",,,NULL,"2019-08-31 22:31:28"
"158","Ion-Claudiu TEODORESCU","Ministerul Justitiei","Secretar general","http://www.just.ro/conducere/",,"http://www.just.ro/wp-content/uploads/2017/03/21.03.2017-CV-Teodorescu-Ion-Claudiu.pdf",,,NULL,"2019-08-31 22:31:54"
"159","Laura IGNAT","Ministerul Justitiei","Secretar general adjunct","http://www.just.ro/conducere/",,"http://www.just.ro/wp-content/uploads/2017/03/CV-Eurpass-Laura-IGNAT.pdf",,,NULL,"2019-08-31 22:32:20"
"160","Vasilica - Viorica DĂNCILĂ","Guvernului României","prim-ministru","http://gov.ro/ro/guvernul/cabinetul-de-ministri/prim-ministru1561034667",,"http://gov.ro/fisiere/ministri_fisiere/15-02_CV-_Prim-ministru_Viorica_Dancila.pdf",,,NULL,"2019-09-01 07:41:48"
"162","Bogdan Gheorghe TRIF","Guvernului României","ministrul turismului","http://gov.ro/ro/guvernul/cabinetul-de-ministri/ministrul-turismului1561035121",,"http://gov.ro/fisiere/ministri_fisiere/18-01-29-10-57-26Trif_Bogdan.pdf",,,NULL,"2019-09-01 08:27:49"
"163","Natalia-Elena INTOTERO","Guvernului României","ministrul pentru românii de pretutindeni","http://gov.ro/ro/guvernul/cabinetul-de-ministri/ministrul-pentru-romanii-de-pretutindeni1561031583",,NULL,,,NULL,"2019-09-01 08:28:58"
